id,train_acc,val_acc,best_epoch,Neurons,loss_function,loss_precision,vdecay,vedecay_rec,hidden_layer,out_layer,lr_hidden,lr_hidden_rec,lr_output,lr_scheduler,gradient_clip,fw_factor,rec_factor,data_params,train_activations,val_activations,train_activations_fb,train_batch_size,test_batch_size,fb_angle,fb_ratio,session_name,seed,epochs
309,0.5836194212849436,0.5914310954063604,43,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",1.52587890625e-05,0,0.25,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.7890,  5.5263])","tensor([30.3658,  5.7326])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_309,100364571,50
264,0.6737371260421775,0.6735865724381626,46,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.25,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.0719,  5.5788])","tensor([26.7921,  5.9808])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_264,100364571,50
157,0.7144433545855812,0.7014134275618374,48,[256],"('random', [0, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.25,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([36.5016,  5.4530])","tensor([37.3889,  5.6309])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_157,100364571,50
347,0.6716527709661598,0.681095406360424,27,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.25,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.7987,  5.3786])","tensor([28.7801,  5.6260])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_347,100364571,50
202,0.5888916135360471,0.6241166077738516,31,[256],"('random', [-1, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.25,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.3187,  5.6573])","tensor([36.3202,  6.0116])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_202,100364571,50
59,0.6315595880333497,0.6607773851590106,48,[256],"('positive', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.25,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.3800,  5.5250])","tensor([35.5013,  5.3109])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_59,100364571,50
385,0.712972045120157,0.683303886925795,43,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.7994,  5.2720])","tensor([28.9926,  5.3885])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_385,100364571,50
323,0.6088769004413929,0.5984982332155477,47,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",1.52587890625e-05,0,0.125,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.7740,  5.5192])","tensor([28.7409,  6.0519])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_323,100364571,50
408,0.6348700343305542,0.6678445229681979,26,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.25,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.5134,  5.3274])","tensor([28.1671,  5.2682])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_408,100364571,50
395,0.629107405590976,0.6391342756183745,34,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.125,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.0104,  5.3942])","tensor([29.2235,  5.5011])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_395,100364571,50
132,0.7241294752329573,0.7084805653710248,43,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.6414,  5.3465])","tensor([36.4608,  5.4421])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_132,100364571,50
348,0.6624570868072585,0.6815371024734982,32,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.6418,  5.2772])","tensor([28.4176,  5.4078])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_348,100364571,50
239,0.6345022069641981,0.642226148409894,27,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.25,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.5091,  5.4788])","tensor([27.8675,  6.1111])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_239,100364571,50
9,0.6559588033349681,0.6470848056537103,47,[256],"('random', [0, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.5,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([37.1519,  5.5297])","tensor([38.0062,  5.4499])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_9,100364571,50
79,0.6307013241785189,0.6347173144876325,42,[256],"('positive', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",1.52587890625e-05,0,0.5,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.9362,  5.7358])","tensor([34.0298,  5.8606])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_79,100364571,50
145,0.7141981363413438,0.6978798586572438,42,[256],"('random', [0, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.5,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.8880,  5.3760])","tensor([35.4032,  5.8378])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_145,100364571,50
394,0.6584109857773418,0.6413427561837456,36,[256],"('random', [-1, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.125,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.2667,  5.4388])","tensor([29.5601,  5.8652])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_394,100364571,50
48,0.6725110348209907,0.6470848056537103,34,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.25,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.2276,  5.7354])","tensor([35.3975,  5.5223])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_48,100364571,50
198,0.6494605198626778,0.6678445229681979,34,[256],"('random', [-1, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.25,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.9323,  5.5452])","tensor([35.0273,  5.2417])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_198,100364571,50
152,0.6457822461991172,0.6532685512367491,48,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.5,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([36.7887,  5.6500])","tensor([37.6754,  6.0848])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_152,100364571,50
402,0.6387935262383522,0.6576855123674912,32,[256],"('random', [-1, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.5,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.2619,  5.5578])","tensor([27.6832,  6.0350])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_402,100364571,50
169,0.7072094163805788,0.7212897526501767,27,[256],"('random', [0, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([34.8666,  5.2676])","tensor([35.5615,  5.9597])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_169,100364571,50
425,0.6620892594409024,0.6682862190812721,48,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.125,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.7583,  5.3656])","tensor([27.7906,  5.3656])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_425,100364571,50
387,0.6958067680235409,0.700530035335689,42,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.0226,  5.2480])","tensor([31.8139,  5.8289])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_387,100364571,50
429,0.6397743992153017,0.6174911660777385,26,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.125,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.5980,  5.3823])","tensor([27.6413,  5.6959])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_429,100364571,50
200,0.6025012260912211,0.6373674911660777,36,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.25,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.9787,  5.6964])","tensor([37.0369,  5.6110])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_200,100364571,50
76,0.6785188818048062,0.6762367491166078,34,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",1.52587890625e-05,0,0.5,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.7899,  5.7275])","tensor([32.2567,  5.5643])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_76,100364571,50
368,0.6341343795978421,0.6532685512367491,15,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.5,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([23.6245,  5.4341])","tensor([24.8263,  5.0660])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_368,100364571,50
26,0.6776606179499755,0.696113074204947,27,[256],"('random', [-1, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.4866,  5.5199])","tensor([31.2957,  5.8632])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_26,100364571,50
361,0.6559588033349681,0.661660777385159,26,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.5,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.5427,  5.2972])","tensor([29.8415,  5.5244])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_361,100364571,50
108,0.7080676802354096,0.7137809187279152,27,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.5,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.6649,  5.3838])","tensor([36.6380,  5.6390])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_108,100364571,50
371,0.5891368317802844,0.6523851590106007,27,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.5,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.2658,  5.5253])","tensor([29.3315,  5.7296])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_371,100364571,50
51,0.65951446787641,0.674469964664311,31,[256],"('positive', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.25,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.3075,  5.6251])","tensor([33.6840,  5.8612])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_51,100364571,50
358,0.6781510544384503,0.7022968197879859,34,[256],"('random', [-1, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.125,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.7927,  5.3340])","tensor([28.4330,  5.2441])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_358,100364571,50
289,0.6411230995586071,0.6369257950530035,27,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",1.52587890625e-05,0,0.5,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.7022,  5.5164])","tensor([28.2493,  5.8776])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_289,100364571,50
326,0.6830554193231977,0.6780035335689046,25,[256],"('random', [-1, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.5,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.3773,  5.3503])","tensor([30.2568,  5.3525])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_326,100364571,50
420,0.6953163315350662,0.681095406360424,42,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.6075,  5.3624])","tensor([28.9004,  5.8494])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_420,100364571,50
276,0.6897989210397254,0.6749116607773852,48,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.0799,  5.6167])","tensor([27.8859,  5.7710])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_276,100364571,50
261,0.6519127023050515,0.6881625441696113,48,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.5,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.6178,  5.3862])","tensor([29.1126,  5.9394])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_261,100364571,50
117,0.6586562040215792,0.6713780918727915,41,[256],"('random', [0, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.5,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([37.0301,  5.7358])","tensor([38.4751,  6.0320])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_117,100364571,50
297,0.6058116723884257,0.6139575971731449,48,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",1.52587890625e-05,0,0.5,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([31.1345,  5.5393])","tensor([32.2848,  5.1514])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_297,100364571,50
141,0.6286169691025012,0.6466431095406361,27,[256],"('random', [0, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.125,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.3012,  5.2696])","tensor([33.5336,  5.9974])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_141,100364571,50
252,0.6911476213830309,0.6837455830388692,43,[256],"('normal', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.5,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.0794,  5.4801])","tensor([25.7230,  6.4194])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_252,100364571,50
172,0.7164051005394801,0.6713780918727915,38,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.125,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([35.0591,  5.4750])","tensor([35.6467,  5.6384])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_172,100364571,50
219,0.6615988229524277,0.6696113074204947,30,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.5,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.5209,  5.5502])","tensor([30.7157,  5.5013])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_219,100364571,50
208,0.7186120647376165,0.6978798586572438,42,[256],"('normal', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 4800.0]",1.52587890625e-05,0,0.125,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.8556,  5.4497])","tensor([33.8732,  5.6085])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_208,100364571,50
66,0.6756988719960765,0.6523851590106007,43,[256],"('random', [-1, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.125,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.8129,  5.5954])","tensor([33.7000,  6.1174])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_66,100364571,50
107,0.6364639529180971,0.6457597173144877,42,[256],"('positive', 0)",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",1.52587890625e-05,0,0.125,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([33.4706,  5.5942])","tensor([34.7334,  5.9532])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_107,100364571,50
269,0.6201569396763119,0.6462014134275619,30,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.25,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.4720,  5.5355])","tensor([28.1352,  5.9083])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_269,100364571,50
337,0.6618440411966651,0.6757950530035336,47,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.25,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([29.4573,  5.2852])","tensor([31.4839,  6.0740])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_337,100364571,50
375,0.6775380088278568,0.6947879858657244,47,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",3.0517578125e-05,0,0.25,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([30.5291,  5.3420])","tensor([32.6306,  5.5608])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_375,100364571,50
293,0.6327856792545365,0.6254416961130742,48,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",1.52587890625e-05,0,0.5,0,1000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([27.2853,  5.6725])","tensor([28.4154,  5.4432])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_293,100364571,50
33,0.6710397253555664,0.6722614840989399,43,[256],"('random', [0, 2])",512,0.5,0.5,"[2000.0, 4000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.125,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([32.9967,  5.6469])","tensor([34.0373,  5.7960])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_33,100364571,50
263,0.5884011770475723,0.601148409893993,26,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",3.0517578125e-05,0,0.5,0,2000,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([25.0370,  5.4659])","tensor([25.7608,  5.7939])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_263,100364571,50
313,0.625551741049534,0.640017667844523,47,[256],"('random', [0, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",1.52587890625e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([24.9556,  5.5613])","tensor([27.4074,  5.9640])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_313,100364571,50
351,0.6538744482589505,0.7022968197879859,47,[256],"('positive', 0)",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 4800.0]",6.103515625e-05,0,0.125,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([28.0813,  5.2417])","tensor([30.5409,  5.5422])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_351,100364571,50
218,0.6402648357037763,0.6475265017667845,47,[256],"('random', [-1, 2])",512,0.5,0.5,"[4000.0, 8000.0]","[1600.0, 1600.0]",6.103515625e-05,0,0.5,0,500,1.0,1.0,"{'data_type': 'frame', 'duration': None, 'n_bins': 4, 'frames': 10, 'split_by': 'time'}","tensor([26.9753,  5.5515])","tensor([29.3140,  5.5334])","tensor([nan, nan])",128,256,0,0,shd_biograd_rsnn_1_layers_int_16_16_8_100364571_exp_id_218,100364571,50
